	GSM2336308_4m	 GSM2336309_4m	 GSM2336312_4m	 GSM2336316_4m	 GSM2336317_4m	 GSM2336319_4m	 GSM2336320_4m	 GSM2336321_4m	 GSM2336326_4m	 GSM2336331_4m	 GSM2336332_4m	 GSM2336335_4m	 GSM2336342_4m	 GSM2336345_4m	 GSM2336346_4m	 GSM2336347_4m	 GSM2336349_4m	 GSM2336354_4m	 GSM2336359_4m	 GSM2336367_4m	 GSM2336369_4m	 GSM2336370_4m	 GSM2336371_4m	 GSM2336375_4m	 GSM2336383_4m	 GSM2336384_4m	 GSM2336389_4m	 GSM2336390_4m	 GSM2336391_4m	 GSM2336392_4m	 GSM2336398_4m	 GSM2336399_4m	 GSM2336400_4m	 GSM2336401_4m	 GSM2336402_4m	 GSM2336404_4m	 GSM2336405_4m	 GSM2336406_4m	 GSM2336409_4m	 GSM2336413_4m	 GSM2336415_4m	 GSM2336417_4m	 GSM2336418_4m	 GSM2336420_4m	 GSM2336421_4m	 GSM2336424_4m	 GSM2336425_4m	 GSM2336428_4m	 GSM2336429_4m	 GSM2336432_4m	 GSM2336435_4m	 GSM2336437_4m	 GSM2336438_4m	 GSM2336441_4m	 GSM2336442_4m	 GSM2336444_4m	 GSM2336446_4m	 GSM2336453_4m	 GSM2336454_4m	 GSM2336455_4m	 GSM2336464_4m	 GSM2336466_4m	 GSM2336467_4m	 GSM2336468_4m	 GSM2336469_4m	 GSM2336470_4m	 GSM2336471_4m	 GSM2336476_4m	 GSM2336477_4m	 GSM2336478_4m	 GSM2336480_4m	 GSM2336481_4m	 GSM2336483_4m	 GSM2336485_4m	 GSM2336486_4m	 GSM2336487_4m	 GSM2336489_4m	 GSM2336493_4m	 GSM2336494_4m	 GSM2336495_4m	GSM2336112_18m	 GSM2336115_18m	 GSM2336116_18m	 GSM2336118_18m	 GSM2336119_18m	 GSM2336122_18m	 GSM2336126_18m	 GSM2336128_18m	 GSM2336129_18m	 GSM2336130_18m	 GSM2336131_18m	 GSM2336132_18m	 GSM2336133_18m	 GSM2336146_18m	 GSM2336149_18m	 GSM2336150_18m	 GSM2336156_18m	 GSM2336158_18m	 GSM2336159_18m	 GSM2336160_18m	 GSM2336162_18m	 GSM2336169_18m	 GSM2336170_18m	 GSM2336172_18m	 GSM2336173_18m	 GSM2336177_18m	 GSM2336183_18m	 GSM2336184_18m	 GSM2336186_18m	 GSM2336188_18m	 GSM2336192_18m	 GSM2336194_18m	 GSM2336195_18m	 GSM2336197_18m	 GSM2336199_18m	 GSM2336200_18m	 GSM2336201_18m	 GSM2336204_18m	 GSM2336207_18m	 GSM2336690_18m	 GSM2336691_18m	 GSM2336692_18m	 GSM2336693_18m	 GSM2336696_18m	 GSM2336698_18m	 GSM2336700_18m	 GSM2336701_18m	 GSM2336703_18m	 GSM2336707_18m	 GSM2336709_18m	 GSM2336711_18m	 GSM2336723_18m	 GSM2336726_18m	 GSM2336727_18m	 GSM2336729_18m	 GSM2336730_18m	 GSM2336731_18m	 GSM2336732_18m	 GSM2336733_18m	 GSM2336735_18m	 GSM2336737_18m	 GSM2336738_18m	 GSM2336739_18m	 GSM2336744_18m	 GSM2336745_18m	 GSM2336746_18m	 GSM2336747_18m	 GSM2336748_18m	 GSM2336749_18m	 GSM2336752_18m	 GSM2336753_18m	 GSM2336754_18m	 GSM2336756_18m	 GSM2336758_18m	 GSM2336761_18m	 GSM2336762_18m	 GSM2336764_18m	 GSM2336765_18m	 GSM2336766_18m	 GSM2336770_18m	 GSM2336771_18m	 GSM2336772_18m	 GSM2336774_18m	 GSM2336775_18m	 GSM2336776_18m	 GSM2336780_18m
Ndufaf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	96	1	2	0	0	0	1	3	0	3	1	0	0	0	1	0	0	2	0	1	0	1	0	63	0	2	1	38	1	3	1	0	0	5	0	39	203	0	15	3	1	64	1	0	0	5	1	0	0	0	1	113	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	78	0	0	0	60	0	0	0	0	0	26	210	0	0	0	2	1	81	2	0	6	2	0	0	0	0	2	0	0	0	6	2	322	0	3	0	1	0	0	0	0	0	1	0	0	2	0	0	0	3	0	76	0	8
Macrod2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	55	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0
Pick1	536	0	0	23	0	0	8	0	0	0	0	0	1	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	99	24	0	0	1	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	31	1	0	0	1	0	204	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0
Uba52	6	0	1	4	1	1	0	0	1	0	0	1	5	3	1	0	3	2	3	0	5	0	0	0	0	8	0	1	5	8	0	1	2	7	1	2	3	12	11	6	3	3	8	7	0	0	4	5	0	0	3	0	10	11	1	5	7	2	3	0	2	3	0	1	7	2	4	2	4	11	11	4	14	6	7	8	0	6	0	4	1	1	5	3	7	0	4	0	9	0	0	2	6	4	3	2	3	1	4	2	3	0	3	0	0	0	1	2	3	3	3	0	5	9	1	2	5	4	0	5	2	0	3	4	1	7	2	8	3	6	3	2	3	1	6	8	0	2	3	8	6	3	6	7	3	1	2	1	7	13	7	2	2	2	4	3	0	2	4	0	1	6	0	0	7	1
Phf11d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	24	0	0	0	0	0	49	0	47	0	0	0	214	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	258	0	1	0	0	0	0	95	0	4	0	0	0	0	381	0	0	0	0	0	0	66	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0
Amn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21	27	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	120	0	0	0	0	22	0	23	0	0	1	0	0	0	0	0
ENSMUSG00000068262	2	2	2	1	1	0	1	3	0	0	0	0	2	2	2	3	0	0	4	0	2	3	0	1	0	1	0	1	1	0	3	3	3	3	0	0	0	0	3	0	6	3	3	2	0	0	0	1	1	0	3	0	7	1	1	1	1	0	0	0	0	0	3	0	3	0	0	0	3	11	3	1	0	2	0	3	0	4	0	2	0	1	0	1	2	0	4	2	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	1	1	1	0	0	3	1	1	6	1	0	2	3	1	0	1	4	1	0	2	0	4	0	4	0	0	1	3	1	2	4	4	0	2	0	2	0	0	5	1	1	5	4	0	2	1	0
Efcc1	36	0	1	0	1	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	0	0	1	0	0	0	0	1	18	0	1	44	0	0	0	1	0	0	1	1	2	0	363	0	0	0	0	102	0	57	122	70	13	0	22	4	0	0	0	0	0	1	0	43	635	0	0	0	0	0	39	0	499	10	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	191	0	0	5	0	8	0	0	0	0	0	0	108	0	0	0	0	0	0	4	0	4	0	0	0	0	237	0	0	19	134	0	0	0	0	0	0	0	0	186	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0
Ap5s1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	19
Cenpb	3	0	346	0	0	0	0	422	0	0	6	0	0	5	0	0	129	0	24	0	0	0	0	0	0	0	0	0	93	0	0	0	133	10	1	7	0	0	8	0	0	1	82	123	0	6	42	0	0	5	0	0	215	0	58	1	0	0	0	0	0	121	0	31	25	0	7	0	433	0	0	129	0	0	207	1	23	1	1	12	3	0	29	61	0	17	0	0	54	0	0	0	0	0	0	0	309	0	0	0	0	0	0	5	0	0	0	0	0	27	111	293	59	0	0	0	0	0	0	0	0	0	0	0	48	0	0	1	117	0	0	0	30	0	0	1	0	0	2	135	0	49	0	68	0	0	200	0	35	0	0	0	19	1	0	0	0	328	46	0	57	86	0	2	0	0
Usf3	0	0	7	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	33	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	1	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ddrgk1	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	264	19	16	0	0	0	0	0	5	0	23	0	0	0	0	0	91	0	0	4	0	0	319	39	8	0	0	0	92	0	0	47	0	0	0	0	195	0	0	0	0	184	0	178	0	29	54	0	13	70	1	1	0	212	0	230	35	103	95	0	0	0	3	0	0	0	131	0	0	187	44	0	0	0	0	0	0	0	0	0	0	140	2	46	0	0	0	0	0	136	0	0	234	0	0	0	0	7	0	0	4	0	0	0	107	0	0	0	135	0	0	3	41	198	1	143	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	13	0	42	0	6	7	155	0	0	0	2	0	0	0	0	0	10	0	0	0
Aup1	0	0	44	0	263	88	0	605	40	0	0	0	0	0	0	0	51	38	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	402	0	23	0	0	0	0	1	0	0	1	0	195	404	0	228	25	115	1	0	0	107	105	0	81	0	27	0	0	0	30	5	264	0	0	5	20	128	142	258	0	0	7	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	365	575	0	18	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	379	0	0	91	0	0	230	102	0	0	0	0	0	282	107	1	2	101	0	0	0	82	1	0	0	0	0	0	0	0	155	0	0	0	1	0	0	0	0	0	0	0	77	4	162	0	0	1	0
Htra2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	236	0	0	0	0	0	0	0	0	0	1	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	199	10	0	1	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	73	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	25	87	0	0	0	0	0	0	0	0
Dok1	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	6	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	5	0	0	0	0	0	28	0	0	0	2	0	0	19	0	0	0	0	0	0	0	0	0	1	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	29	5	0	0	0	5	0	0	15	0	0	46	0	0	1	0	0	10	173	0	0	0	0	0	0
Chrac1	0	0	77	0	0	14	0	340	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	1	0	0	247	0	0	0	0	0	0	0	0	307	767	54	0	1	0	0	0	4	7	1	0	110	0	1	0	726	0	0	158	276	0	0	0	0	0	70	0	0	0	0	179	0	1	0	135	353	24	535	33	0	72	1	0	243	65	0	0	1	0	0	1136	0	0	0	0	0	376	0	0	0	0	20	0	0	121	0	0	4	0	81	0	251	0	0	0	0	205	0	0	0	705	0	0	0	47	154	4	0	0	0	0	0	43	1	0	0	284	163	1	22	0	0	1	0	0	0	26	0	0	0	82	745	0	0	0	0	0	131	0	147	0	0	111	0	12	4	0	7
Pnp2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	54	0	0	0	0	0	1	0	0	0	181	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	45	6	0	0	0
Mfap1a	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	59	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	54	0	0	0	1	0	0	0	0	9	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	294	0	148	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	155	0	0	0	6	14	0	0	0	0	0	0	0	114	0	0	1	0	0	0	13	0	0	29	0	0	0	45	0	0	0	120	0	0	0	0	0	47	0	65	0	0	0	11	1	0	0	0	0
Gng5	206	0	137	449	178	88	0	197	1	5	34	101	15	173	0	0	0	0	0	0	0	48	0	0	0	14	156	0	102	0	137	39	160	161	26	22	0	605	5	20	807	120	223	0	144	18	68	70	61	0	4	56	458	352	27	394	194	145	30	25	46	60	20	30	123	62	11	261	260	195	43	5	180	486	28	234	11	88	2	159	91	52	189	4	91	0	0	34	0	0	0	0	0	199	189	222	9	89	9	4	95	260	186	0	62	1	81	99	0	0	292	69	0	0	34	1	0	298	0	104	142	17	37	122	110	32	0	0	405	170	101	0	38	67	49	151	24	26	0	8	265	228	260	0	169	310	53	215	50	246	271	159	0	5	24	45	149	95	60	124	96	121	19	144	0	0
Zfp467	138	0	0	7	0	7	0	5	5	0	0	0	0	126	0	0	73	39	0	0	149	0	0	24	0	0	0	0	96	0	0	0	0	0	2	0	7	618	657	1	1976	0	0	0	0	30	0	93	1	0	0	0	0	384	0	0	0	0	0	38	36	36	6	5	50	31	6	0	0	0	0	0	203	0	0	373	0	5	33	274	0	1	105	0	163	0	0	0	53	0	78	0	0	0	0	4	0	0	262	385	0	32	0	0	0	4	0	17	0	0	0	0	2	0	0	0	0	7	121	0	0	10	0	0	0	0	0	0	30	63	640	0	0	0	0	0	45	0	0	10	0	0	0	135	0	18	0	0	0	0	0	11	26	90	23	107	0	208	0	0	0	0	0	0	0	0
Myadm	148	38	0	1273	0	6	126	0	0	0	0	0	24	0	0	0	0	107	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	15	224	0	251	0	0	351	0	0	0	1	11	71	17	0	0	0	161	0	0	0	0	0	0	0	0	0	8	0	34	0	0	5	0	0	54	229	0	0	0	0	41	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	35	27	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	417	0	0	0	57	0	1	33	0	0	114	0	0	0	0	2	0	0	248	0	1	0	0	0	0	0	0	0	0	0	0	0	0	47	0
Zfyve19	429	0	1	19	0	0	0	0	324	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	2	0	0	0	0	0	0	129	0	0	1	0	0	0	0	0	0	0	0	0	502	0	0	0	168	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	24	0	0	0	0	0
Gm4841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	72	0	0	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	250	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0
ENSMUSG00000068638	1	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	15	19	0	0	58	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	17	0	0	0	0	0	4	0	4	0	0	7	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	8	0	0	1	0	1	32	0	0	7	0	0	0	0	193	0	0	0	0	0	0	2	0	10	0	0	0	0	11	0	129	11	56	0	0	0	28	0	0	0	0	0	0	0	0	5	0	0	0	0	4	2	0	0	0	0	1	0	8	0	0	5	0	28	0	0	0	0	5	6	0	0	0	6	0	1	0	7	0	11	0	0	0	3	0
Clec16a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	144	0	0	99	0	55	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	19	36	0	0	32	0	3	0	0	0	0	0	0	53	0	0	225	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0
Cd59b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	3	0	0	0	0	0	0	7	1	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	16	6	0	0	5	0	20	0	3	0	0	0	0	11	0	0	0	0	0	0	11	0	0	0	0	0	12	0	0	2	0	0	0	0	0	12	0	0	12	0	0	13	0	0	211	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0
Tmem167b	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	10	25	0	8	0	0	0	0	0	1	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	199	0	0	0	0	0	0	5	1	11	0	0	9	0	0	0	3	0	0	0	0	0	0	4	3	0	0	0	11	0	0	0	5	0	47	0	9	275	0	0	0	0	0	5	0	2	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
Trp53i11	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	430	2	0	0	59	79	1	0	0	0	1	0	0	3	94	0	0	0	0	1	0	0	0	12	0	64	6	4	3	6	7	0	0	0	2	228	0	0	0	3	0	0	0	0	20	0	0	0	0	0	0	0	0	2	0	1	0	0	7	0	0	0	2	4	2	222	0	0	0	0	2	159	0	4	16	0	0	2	0	0	0	1	4	0	0	0	1	0	0	7	689	0	0	9	0	25	3	1	0	0	0	0	19	3	21	35	11	1	5	0	0	0	5	3	0	0	444	4	0	0	0	95	5	0	0	0	0	0
Sars	10	0	441	3	0	0	0	69	6	182	0	0	30	0	1	0	0	93	0	0	0	0	0	2	0	29	0	50	0	0	0	0	0	1	0	0	1	0	257	4	0	2	0	0	8	0	81	0	2	15	0	1	0	1163	34	0	0	69	0	3	0	0	0	1	1	3	3	24	82	0	0	89	0	256	7	342	10	147	0	0	136	0	0	0	172	0	0	0	1	0	0	0	1	259	0	0	0	0	157	2	400	0	200	0	0	0	0	177	165	0	1	0	0	267	20	0	0	10	0	0	0	0	0	2	0	54	0	215	0	0	0	71	0	0	44	0	0	15	0	8	2	5	0	1	0	19	0	0	0	270	9	0	95	0	0	0	9	2	0	0	73	61	0	40	3	0
Cry2	51	0	0	3	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	176	30	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	23	0	0	0	0	0	0	0	4	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	963	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	83	0	0	0	2	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	60	0	0	0	0	6
Sort1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1154	0	0	3	0	0	7	0	0	0	0	0	0	0	0	1235	0	0	0	0	47	0	0	1	1	25	0	0	0	0	0	34	295	0	0	0	0	0	2	0	0	0	0	0	417	0	0	0	847	0	0	0	1	1	0	0	16	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	452	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	266	0	0	0	0	0	268	0	0	38	0	0	0	24	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
Psma5	0	0	448	0	0	0	0	14	278	1	0	5	0	0	0	389	5	0	0	0	0	30	1	0	255	0	0	0	0	0	0	0	1	58	0	4	131	217	0	30	677	0	0	10	66	0	0	79	14	15	0	0	199	8	0	15	241	464	0	26	50	0	16	80	0	71	5	326	0	195	402	33	0	49	35	0	12	1	3	330	0	0	22	0	19	17	65	0	0	0	13	0	0	0	363	0	0	84	0	0	0	0	0	0	0	28	0	500	0	0	0	106	5	0	47	0	0	115	0	66	13	0	55	77	0	0	152	2	138	0	0	0	0	37	0	105	0	17	7	0	0	0	0	0	0	0	0	234	0	0	0	0	0	36	0	0	48	108	394	171	0	0	0	138	0	0
Il3ra	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	126	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
Rap1a	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	99	0	0	0	0	2	0	0	0	217	0	0	0	17	0	0	0	0	0	0	117	0	0	23	0	0	0	0	0	0	0	0	20	0	21	27	6	0	0	0	34	0	1	0	0	0	0	0	0	0	0	0	13	0	94	0	4	0	0	0	0	75	7	1	367	47	0	0	0	206	4	0	0	87	0	0	0	0	0	1	40	0	0	4	0	88	0	0	0	0	8	0	0	0	0	0	131	0	0	0	0	0	3	20	14	0	1	0	0	65	0	0	44	0	0	20	0	0	46	0	0	68	2	167	6	38	68	0	0	0	10	0	0	0	25	0	0
Csde1	0	109	1074	0	458	17	0	320	41	15	19	0	162	139	1	0	13	3	2	2	0	258	0	5	436	1	30	52	0	0	164	18	3	102	5	5	2	75	195	4	0	0	154	256	2	53	139	114	2	78	1	22	628	0	0	18	5	1	33	0	64	104	145	12	131	26	24	0	60	305	192	81	276	0	68	29	0	264	2	271	3	31	4	423	50	0	123	375	0	8	5	0	0	31	0	61	188	16	4	0	1	0	3	4	25	4	0	131	69	63	0	0	169	0	189	1054	2	0	75	85	113	0	3	79	80	0	44	212	257	169	480	0	33	4	39	0	3	12	37	60	118	2	238	369	238	148	238	19	454	1006	60	84	350	80	16	0	9	8	148	303	34	224	10	5	178	0
