Data from original supplementary file					
ensembl	geneSymbol	log2FC	FDR	fpkm.sum	type
ENSMUST00000050373	Tssk6	-0.5602568696	0.0281159953	3.5801995395	DN
ENSMUST00000006856	Pola1	-0.3539976222	0.0281491804	49.7956685499	DN
ENSMUST00000025003	Sox8	0.645197119	0.0281491804	1.2099465955	UP
ENSMUST00000032969	Pold3	-0.3393189504	0.0281607272	47.1387959866	DN
ENSMUST00000092584	Marcks	0.3495017665	0.0283277476	14.1933556405	UP
ENSMUST00000018803	Pnpo	0.3512915102	0.0283277476	43.3489403647	UP
ENSMUST00000146441,ENSMUST00000084915,ENSMUST00000108340,ENSMUST00000038564,ENSMUST00000103004,ENSMUST00000108333,ENSMUST00000029859,ENSMUST00000078139,ENSMUST00000108337,ENSMUST00000108334,ENSMUST00000108335	Asph	0.3350968531	0.0283869219	15.3081940481	UP
	Larp1	-0.3145606734	0.0284636016	77.0292601577	DN
ENSMUST00000032476	Slc2a3	0.3322639202	0.0285314848	93.9921499114	UP
ENSMUST00000068387	Ep300	-0.3182434439	0.0285414008	41.4676531315	DN
ENSMUST00000093802	4922501C03Rik	-0.341768384	0.0285678865	7.900531511	DN
ENSMUST00000033057	Dkkl1	0.3806458636	0.0285984818	61.8262806236	UP
ENSMUST00000086046	Gbas	0.3361629041	0.0287186057	98.117816092	UP
ENSMUST00000063347	Arf2	0.3442030175	0.0287444787	32.4868123587	UP
ENSMUST00000114960	Kalrn	0.43288391	0.0287444787	2.0167269708	UP
ENSMUST00000075447,ENSMUST00000108450	Pvrl2	0.5067572524	0.0287444787	2.3251748252	UP
ENSMUST00000110934	Cnpy4	0.3533046498	0.0288644538	45.5126760563	UP
ENSMUST00000002733	Gtf2f1	-0.3209696073	0.0288940918	71.8512009373	DN
ENSMUST00000103198	Nop56	-0.3239890121	0.0290159763	112.6473712161	DN
ENSMUST00000111332	Pcp4l1	0.3739728296	0.0291030529	49.1603053435	UP
ENSMUST00000021544	Plek2	0.9290961606	0.0291637088	1.0116731518	UP
ENSMUST00000020931	Smc6	-0.3403210527	0.0291864495	37.1700143472	DN
ENSMUST00000033598	Sh3bgrl	0.3095749433	0.029229681	127.1204096045	UP
ENSMUST00000102678	H2-T23	0.3436744618	0.0292364981	403.358778626	UP
ENSMUST00000031391	Bcl7a	-0.3412131971	0.029339011	24.6068892979	DN
ENSMUST00000144937,ENSMUST00000035167	Nphp3	-0.3672713285	0.0294390819	4.3944366307	DN
ENSMUST00000019576	Ddx39	-0.3663269987	0.0295082579	78.880461165	DN
ENSMUST00000103136,ENSMUST00000029155	Epb4.1l1	-0.3752991138	0.0295436216	4.7474202988	DN
ENSMUST00000092620	Gm10275	0.3600143324	0.0295922163	83.8133874239	UP
ENSMUST00000093786,ENSMUST00000010211	Rassf1	-0.3352343788	0.0296261523	25.1530852567	DN
ENSMUST00000042046	Scara3	0.6467515488	0.0296482689	1.0400117682	UP
ENSMUST00000080281	Rpl15	0.3106020472	0.0296498709	73.8541099619	UP
ENSMUST00000045388	Lyplal1	0.4289390799	0.0298156893	8.6164122137	UP
ENSMUST00000094712	Gm12942	0.3746115465	0.0299452583	29.6866606983	UP
ENSMUST00000133342	Ikzf4	0.4690332353	0.0300418996	3.7541993281	UP
ENSMUST00000019503	Gdpd2	-0.62581955	0.0301315598	1.0992632803	DN
	AW555464	0.3918347296	0.0301448434	15.3602174898	UP
ENSMUST00000084743	C85492	0.3513166531	0.0301448434	28.8297422898	UP
	Clec7a	0.3840056822	0.0302239427	8.5468956407	UP
	A630089N07Rik	-0.3797713915	0.0302752648	6.7591721543	DN
ENSMUST00000017530	Traf4	-0.3812906692	0.0304294995	8.6989032901	DN
ENSMUST00000055195	Lmbr1	0.3469493903	0.0304614796	6.6032553408	UP
ENSMUST00000040271	Ccdc21	-0.3390261835	0.0304779924	19.0199896158	DN
ENSMUST00000033210	Tmem159	0.3655291383	0.0304779924	30.0248933144	UP
ENSMUST00000002603	Scrib	-0.3169024061	0.0305192089	30.4837538573	DN
ENSMUST00000001304	Ckb	0.4948903532	0.0307511045	4.7006802721	UP
ENSMUST00000109309	Shank3	-0.3091491421	0.0307511045	48.1942881261	DN
ENSMUST00000108654	Cd68	-0.5494235524	0.0309123926	10.0948103792	DN
	Adam9	0.3700228511	0.0309173787	19.3046441191	UP
ENSMUST00000066023	Gm4759	-0.302760524	0.0311091704	42.082253886	DN
ENSMUST00000035227	Nicn1	0.4001678267	0.0313066523	14.7424892704	UP
ENSMUST00000118911	Gm11687	0.6691634975	0.031311116	3.0225988701	UP
ENSMUST00000097822	Ubr4	-0.2935142959	0.031311116	58.9144361284	DN
ENSMUST00000070200	Pla2g4a	0.3278135427	0.0313558584	94.7842998586	UP
ENSMUST00000028232	Phf19	-0.3678821387	0.0315171425	13.4938304721	DN
ENSMUST00000097442	Ptpn14	0.3770975071	0.0315183397	11.6032634033	UP
ENSMUST00000021605	Trip11	-0.3122011303	0.0315575073	15.3804263264	DN
ENSMUST00000031447	Anxa3	-0.5058223659	0.0315713794	7.6641414141	DN
ENSMUST00000143514	Arfip1	0.3237131025	0.0315820535	27.9657351963	UP
ENSMUST00000049614	B430306N03Rik	-0.6154568682	0.0316060033	1.2543402778	DN
ENSMUST00000169582	Gm608	-0.3166466018	0.0316060033	17.3852992538	DN
ENSMUST00000114115,ENSMUST00000149850	Snapc4	-0.3186929126	0.0317552671	17.9494067607	DN
ENSMUST00000033088	Rnf40	-0.3156447264	0.0317637255	41.7743105951	DN
ENSMUST00000015003	E2f4	-0.3357286507	0.031786198	83.1593545134	DN
ENSMUST00000168707,ENSMUST00000072311	Yes1	0.3906517269	0.0318548467	8.000435161	UP
ENSMUST00000136139,ENSMUST00000107209	Gabpb2	-0.325627201	0.0318790254	41.4224783862	DN
ENSMUST00000112436,ENSMUST00000041558	Ep400	-0.3117951901	0.0318854938	59.2908989391	DN
ENSMUST00000045788,ENSMUST00000016081	H2afy	-0.3409732943	0.0318903734	383.1669114048	DN
ENSMUST00000106682,ENSMUST00000033052	Rnf141	0.3686564641	0.0320033789	23.8689217759	UP
ENSMUST00000100237	Ttf1	-0.3289468125	0.0320197207	17.8954358851	DN
ENSMUST00000020174	Stx7	0.338065653	0.0320641669	47.2751004016	UP
ENSMUST00000048155	Rbm25	-0.3187784078	0.0321019007	97.4887573964	DN
ENSMUST00000096224	Adcy6	0.3774486334	0.0323370742	46.6602767128	UP
ENSMUST00000160359,ENSMUST00000070522	Plod2	0.3528278285	0.0323520068	11.307233812	UP
	Zfp37	0.4800576363	0.0324567063	2.3426573427	UP
ENSMUST00000031255	Agpat9	0.6890658085	0.0324963068	1.0335195531	UP
ENSMUST00000045607	Melk	-0.3797359304	0.0325249707	15.5196823204	DN
ENSMUST00000021018	Taf15	-0.3261804274	0.0326350839	102.6537137236	DN
ENSMUST00000029885	Cpne3	0.3250248452	0.0326854601	49.2788632327	UP
ENSMUST00000115738,ENSMUST00000144719,ENSMUST00000115739,ENSMUST00000115740	Foxp3	-0.4354650396	0.0326902811	1.6335727362	DN
ENSMUST00000045959	Bpifb5	0.4069977192	0.0327661536	9.5283600493	UP
ENSMUST00000100962,ENSMUST00000072396	Gbp4	0.3973865068	0.0327661536	10.7952286282	UP
ENSMUST00000000889,ENSMUST00000150568	Il4	-0.6168599252	0.0327883878	4.5465393795	DN
ENSMUST00000029753,ENSMUST00000117507	Ecm1	0.4111369832	0.0328390866	12.0391949153	UP
ENSMUST00000115797	Arid1b	-0.289887284	0.0329104598	62.0030959752	DN
ENSMUST00000063824	Rasal3	-0.3168565006	0.0329757432	72.3852459016	DN
ENSMUST00000107626,ENSMUST00000107624	Sp2	-0.3427483309	0.0329757432	17.6040290621	DN
ENSMUST00000152420	Osgin1	0.3733407644	0.0329789941	16.462915601	UP
ENSMUST00000064165	Cx3cr1	-0.6273994945	0.0329936848	1.5669439227	DN
ENSMUST00000059138	Prr15	0.5245135845	0.0329936848	4.8042059463	UP
ENSMUST00000018851	Dync1h1	-0.3015266962	0.0330574256	85.0942671601	DN
ENSMUST00000118139	Glt1d1	0.6627690653	0.0330839402	2.5630252101	UP
ENSMUST00000020576	Ccng1	0.3187404138	0.0331130296	64.7414536053	UP
ENSMUST00000047873,ENSMUST00000117419,ENSMUST00000098683,ENSMUST00000117796	Arhgef1	-0.3085206541	0.0331547376	119.7910238429	DN
ENSMUST00000103114,ENSMUST00000092671,ENSMUST00000127638	Stat3	0.3531916067	0.0331547376	127.5128837105	UP
ENSMUST00000056176	Vav2	-0.3431348568	0.0332894522	11.9832078749	DN
ENSMUST00000022650	Pibf1	-0.3550202445	0.033351884	8.4021842355	DN
ENSMUST00000014642	Ankrd52	-0.301710308	0.033404229	37.3128890238	DN
ENSMUST00000051803	Aldh3b1	-0.6190123529	0.0334468899	2.231064764	DN
ENSMUST00000115267,ENSMUST00000101558,ENSMUST00000088516	Magi2	0.4209594211	0.0336337723	2.7160493827	UP
ENSMUST00000050555	Kctd11	0.4361228151	0.0338313173	3.9121646454	UP
ENSMUST00000015100	Ppp1cb	0.2977552101	0.0338343965	125.7333167331	UP
ENSMUST00000049920	Ino80	-0.3252466218	0.0338866829	27.8758587634	DN
ENSMUST00000029879	Nbn	-0.32304916	0.0339091559	29.997979798	DN
ENSMUST00000035635	Bmp2k	-0.3671215022	0.0340007512	12.2367216117	DN
ENSMUST00000008826	Rpl10	0.3249961492	0.0340166532	27.461928934	UP
ENSMUST00000046745	Tgtp2.1	0.3202395378	0.0340166532	48.0632551528	UP
ENSMUST00000079755	Gm5148	0.3291700753	0.0340274621	36.2623762376	UP
ENSMUST00000047812	Dpp4	-0.3580490611	0.034140703	16.8430278884	DN
ENSMUST00000067935,ENSMUST00000076203	Vps37d	0.6844843763	0.0343833058	1.7922077922	UP
ENSMUST00000030398	Slc2a1	0.3502190153	0.0343935326	33.1733021077	UP
ENSMUST00000067081	Cdk11b	-0.3067363471	0.0344349816	50.9770338653	DN
ENSMUST00000091565	Zfp652	-0.3379065206	0.0345291857	19.0733082707	DN
ENSMUST00000007757	Tgfbr1	0.3111728015	0.0345470198	20.5347357256	UP
ENSMUST00000100467	Trrap	-0.3067699167	0.0346185786	43.0600564289	DN
ENSMUST00000108872	Slc36a1	-0.3365198922	0.0346829605	14.0784723542	DN
ENSMUST00000015486	Xk	0.3362091925	0.0347378788	21.1488095238	UP
ENSMUST00000031556	Tmem106b	0.3184325846	0.0347404452	32.7811625226	UP
ENSMUST00000111566	Clip1	-0.3004088302	0.0347760416	34.074772576	DN
ENSMUST00000121320	Gm14303	0.3312830943	0.034877106	262.4705882353	UP
ENSMUST00000025897	Map4k2	-0.3062909807	0.0350076005	67.1384552177	DN
ENSMUST00000044018,ENSMUST00000114373	Noxa1	0.5289348293	0.0350076005	4.1556091677	UP
ENSMUST00000022688,ENSMUST00000152067,ENSMUST00000068044	Slc39a14	0.3466695161	0.0350326265	9.9538106236	UP
ENSMUST00000022517	Cryl1	-0.3903690049	0.0350474486	20.9985734665	DN
ENSMUST00000006123	Tuft1	0.3497341725	0.0351055777	13.9749117993	UP
ENSMUST00000079085,ENSMUST00000062601	Rpl34	0.3016375463	0.0352276711	1009.8839137645	UP
ENSMUST00000015596	Ager	-0.6157019417	0.0354183863	2.1376011773	DN
ENSMUST00000148314	Gm13889	0.537891578	0.0355508399	3.0348837209	UP
ENSMUST00000166612	Vps37a	0.3496638622	0.0356452358	14.4565729543	UP
ENSMUST00000055071	Ifi27l2a	-0.85493273	0.0356587413	4.0522875817	DN
ENSMUST00000132010,ENSMUST00000029865	Trp53inp1	0.3270779284	0.0356606075	23.6792626728	UP
ENSMUST00000001319	Efnb2	0.4241213486	0.0357072522	3.2209086694	UP
ENSMUST00000047203	Rnf126	-0.3286649164	0.0358703181	40.3312883436	DN
ENSMUST00000079130	Nmral1	-0.3582334618	0.0359708628	52.3636363636	DN
ENSMUST00000092887	Myo18a	-0.2994350775	0.0360133124	47.1138491189	DN
ENSMUST00000043237	Trp53inp2	-0.6184576541	0.0361549355	1.1501272265	DN
ENSMUST00000042196	Vwa1	0.6488110765	0.0362652817	1.3313137755	UP
ENSMUST00000026014	Efhc2	0.5207524367	0.0362927138	2.2115005908	UP
ENSMUST00000108789	Znf512b	-0.2900065297	0.0364906734	47.431372549	DN
ENSMUST00000105734	Gm13157	0.3289718187	0.0365505181	30.2460521484	UP
ENSMUST00000063719,ENSMUST00000117950,ENSMUST00000165125	Tmem9	0.3176459302	0.0366920078	64.5063145809	UP
ENSMUST00000024727	Cdc5l	-0.3293742928	0.0368242497	56.6621848739	DN
ENSMUST00000031486	Prkab1	-0.3425688011	0.0368242497	33.4491193738	DN
ENSMUST00000113573	Atrx	-0.2955318343	0.0369248921	82.0721073773	DN
ENSMUST00000118173	Gm6274	0.4053795703	0.0371734436	20.6344221106	UP
ENSMUST00000117291,ENSMUST00000043735,ENSMUST00000120585	Mthfd1l	-0.3492632356	0.037209412	37.6109690913	DN
ENSMUST00000075084	Trim58	-0.3898758657	0.0372836112	8.7923147301	DN
ENSMUST00000031410	Mapkapk5	-0.3189153734	0.0373762743	20.774840474	DN
ENSMUST00000050732,ENSMUST00000121987,ENSMUST00000154901	Kctd14	-0.4070827536	0.037416276	5.9322365844	DN
ENSMUST00000068545	5033411D12Rik	0.536058955	0.0374550878	2.6418958455	UP
ENSMUST00000046719,ENSMUST00000162460	Nfya	-0.3226980199	0.0376047642	119.9432585788	DN
ENSMUST00000074510	Prdm10	-0.3851094202	0.0376047642	6.1765574255	DN
	D730005E14Rik	0.4378803238	0.0376230719	5.3521907931	UP
ENSMUST00000024260	Pcbp4	-0.4337541287	0.0376347764	6.8518518519	DN
ENSMUST00000022791	Fbxo4	0.3873318914	0.0376910473	7.4731026461	UP
ENSMUST00000021085	Nup85	-0.3293371043	0.0379390396	76.6822429907	DN
ENSMUST00000171141,ENSMUST00000036176	Arhgap39	-0.3057985937	0.0379964533	9.8262295082	DN
ENSMUST00000145133,ENSMUST00000084510,ENSMUST00000119294,ENSMUST00000102867,ENSMUST00000095038,ENSMUST00000107393,ENSMUST00000155058,ENSMUST00000063650,ENSMUST00000095037	Whrn	-0.42141794	0.0380652747	2.1974123539	DN
ENSMUST00000030677	Map3k6	-0.4548240578	0.0380771653	1.8331784387	DN
ENSMUST00000121752	Gm13910	0.4786280355	0.0380893807	6.3980378416	UP
ENSMUST00000030187	Tln1	-0.3013447369	0.0382238894	278.078325297	DN
ENSMUST00000038816	Cxcl10	-0.7243470518	0.0382752496	2.8330291971	DN
ENSMUST00000079758,ENSMUST00000072634	Aplp2	0.3305750168	0.0384424031	133.3120239391	UP
ENSMUST00000035220	Prkar2a	0.3219166299	0.0386194502	24.9193348225	UP
ENSMUST00000047036	Cd3eap	-0.3378007447	0.038752067	18.9188586714	DN
ENSMUST00000042471	Dis3	-0.3370447198	0.038752067	31.338827344	DN
ENSMUST00000134687	Ncr3-ps	-1.1146321363	0.038752067	1.6091954023	DN
ENSMUST00000093800	Pls1	0.4830794519	0.038752067	2.8049443086	UP
ENSMUST00000031822	Abcg2	0.3200019907	0.0388530809	85.0323232323	UP
	Gm11837	0.4136151978	0.0389124667	11.5617977528	UP
ENSMUST00000030931	Pank4	-0.3140841705	0.0389124667	28.7784760408	DN
ENSMUST00000034955	Spg21	0.3058951572	0.0389124667	55.358075345	UP
ENSMUST00000036691	Prrc2b	-0.2953252497	0.0389891847	75.2266116168	DN
ENSMUST00000157310	Snora81	-0.7972082145	0.0393826275	10.1840490798	DN
ENSMUST00000102476	B2m	0.3000284123	0.0393925826	3661.6920374707	UP
ENSMUST00000023359,ENSMUST00000117958	Nde1	-0.3203984531	0.0393925826	66.0228772547	DN
ENSMUST00000001347	Rnd2	0.4135329218	0.0393938472	22.1796759941	UP
ENSMUST00000110002	Zfp882	-0.3695921765	0.0395447528	5.5789660057	DN
ENSMUST00000039577	Zfp51	0.328507783	0.0396870157	15.82722715	UP
ENSMUST00000043775	Kdm3b	-0.3062609887	0.0397111768	54.644469526	DN
ENSMUST00000044532	Dock3	0.3830911926	0.0397279763	2.1071032186	UP
ENSMUST00000066587	Acox1	0.3287105033	0.0397349424	80.7689403473	UP
ENSMUST00000034429	Tmem231	0.3823191483	0.0400587465	8.7465277778	UP
ENSMUST00000067218	Parp3	-0.3483158888	0.0407399703	13.5983981693	DN
ENSMUST00000165107	C330013E15Rik	0.9297317533	0.0407811977	1.8493150685	UP
ENSMUST00000166087	Nktr	-0.2807418235	0.0409630092	42.7643612461	DN
ENSMUST00000122041	Pde4d	-0.3416783272	0.0410788042	13.4364334471	DN
ENSMUST00000033664	Il2rg	0.3289803766	0.0410883696	118.6783042394	UP
ENSMUST00000100874	Selplg	-0.334374178	0.0411178656	76.7159877018	DN
ENSMUST00000113326	Foxp1	-0.3243610799	0.0412461934	31.2568672116	DN
ENSMUST00000064941	Nr1d1	0.4129856413	0.0413299953	10.7751050019	UP
	Myst4	-0.2941846483	0.0413575666	14.7745901639	DN
ENSMUST00000046283	Hspa13	0.2974769707	0.0414861467	22.6004813478	UP
ENSMUST00000094632	Sars2	-0.3583465515	0.0416111744	14.0733896515	DN
ENSMUST00000111535	Amn1	0.4229461224	0.041629477	10.0980392157	UP
ENSMUST00000030742	Mecr	-0.3634392554	0.041629477	24.9434815373	DN
ENSMUST00000023222	Oplah	0.4243448858	0.041736228	2.8214557444	UP
ENSMUST00000155949,ENSMUST00000048455,ENSMUST00000102873	Ntng2	-0.3141809044	0.0419023919	6.4343209454	DN
ENSMUST00000082134	Rps16	0.2790316892	0.0419030973	274.8114754098	UP
ENSMUST00000034206	Bbs2	0.389983358	0.0420927809	9.228668942	UP
ENSMUST00000076265	Upf3b	-0.3022838339	0.0420927809	33.5537190083	DN
ENSMUST00000111230	Tagln2	0.3077049175	0.042119643	651.8736383442	UP
ENSMUST00000026831	Rhbdl1	-0.5797182571	0.0421282379	2.2410423453	DN
ENSMUST00000045971	Chrnb1	0.3720371186	0.0421672702	30.3648269411	UP
ENSMUST00000027517	Dgkd	-0.306460399	0.0422033419	34.0413135593	DN
ENSMUST00000004470	Utp20	-0.3234755448	0.0422204778	23.4838636104	DN
ENSMUST00000007559	Gatad1	0.3150915085	0.0422418138	99.1522423289	UP
	Tsc1	-0.3045977654	0.0423683814	21.6197550169	DN
ENSMUST00000171887	Rhbg	0.7255548551	0.0425559949	1.0883280757	UP
ENSMUST00000062108	Ikbke	-0.2967286844	0.042571318	26.1883055643	DN
ENSMUST00000102814	Rps6	0.2894414082	0.042571318	90.5795536357	UP
ENSMUST00000047704	Cep78	-0.3392449309	0.0425957401	16.1582478295	DN
ENSMUST00000117095	Pld3	0.343639649	0.0426194185	41.3720930233	UP
ENSMUST00000079949	Ewsr1	-0.3107510801	0.0426563945	253.5795216114	DN
ENSMUST00000163856,ENSMUST00000093470	Nat2	0.3376217183	0.0427936832	18.5929144385	UP
ENSMUST00000034270	Map1lc3b	0.3083640341	0.0428583111	152.5556206089	UP
ENSMUST00000113980	D6Mm5e	0.5651644504	0.0429084562	2.403233709	UP
ENSMUST00000171200	AK159351	0.5830280872	0.043022627	3.356846473	UP
ENSMUST00000112751	Bcl2	0.3296001512	0.043027156	42.6648138573	UP
ENSMUST00000171938,ENSMUST00000047689,ENSMUST00000171080	Fignl1	-0.3469811651	0.0430496493	33.2211376641	DN
ENSMUST00000027687	Ube2t	-0.3832108934	0.0431079977	22.2621268657	DN
ENSMUST00000026846	Tyms	-0.34444563	0.0431340007	26.9113391213	DN
ENSMUST00000054565	1700019E19Rik	0.5959400648	0.0432614084	5.28125	UP
ENSMUST00000070748	Ldb2	-0.6694755511	0.0435362014	1.0347460863	DN
	5830417I10Rik	-0.30188178	0.0435372017	6.6357615894	DN
ENSMUST00000046191	Gnpnat1	0.3255655357	0.0435372017	16.733201581	UP
ENSMUST00000102840	Ass1	-0.3851140694	0.04354325	25.2941176471	DN
ENSMUST00000115017	Agbl3	0.4495671928	0.0435859564	2.9824324324	UP
ENSMUST00000085383	Scaf1	-0.3025273297	0.0435859564	48.6917906865	DN
ENSMUST00000075012	Helz	-0.3207789102	0.0436845574	21.3983187844	DN
ENSMUST00000008812	Rps18	0.293316728	0.0436845574	2527.95761079	UP
ENSMUST00000038830	1110059E24Rik	0.3274247801	0.0440183414	34.297752809	UP
ENSMUST00000060101,ENSMUST00000163584	Tceal8	0.3277294016	0.0441715963	22.5722175021	UP
ENSMUST00000022656	6720463M24Rik	-0.3340639621	0.0442182639	28.3735203858	DN
ENSMUST00000147762	Gm11974	-0.3572025591	0.0442835368	33.1717687075	DN
ENSMUST00000005233,ENSMUST00000110872	Eif2ak4	-0.3012449288	0.0443063451	24.6639784946	DN
ENSMUST00000030336	Tnfrsf1b	0.3236645408	0.0443125504	54.8031817255	UP
ENSMUST00000002678	Tgfb1	-0.3371685375	0.0443150127	168.1792045999	DN
ENSMUST00000072971,ENSMUST00000037380	Atp8a1	0.344786365	0.0444816275	64.4348355664	UP
ENSMUST00000118015	Gyg	0.3040486007	0.0445629384	113.6526069127	UP
ENSMUST00000044492	Akap9	-0.2777229985	0.0445664614	28.5610019076	DN
	Gm4944	0.3847549957	0.0447183534	7.6635897436	UP
ENSMUST00000095172,ENSMUST00000166750	4933407C03Rik	-0.3206993606	0.0447263812	47.5275891341	DN
ENSMUST00000018877	Pex12	0.3316013159	0.0447559591	16.4676708303	UP
ENSMUST00000043757	Abcf1	-0.3056339037	0.044765631	90.7467220979	DN
ENSMUST00000019611,ENSMUST00000167353	Arhgef25	0.4124554165	0.0450638241	8.694092827	UP
ENSMUST00000050234	Jrk	0.3773002751	0.045078561	4.6933236837	UP
ENSMUST00000102872,ENSMUST00000095087,ENSMUST00000091146	Rapgef1	-0.3025763139	0.045078561	50.6352848101	DN
ENSMUST00000136591	Dnajc21	-0.3456520001	0.0451128897	20.5830475257	DN
ENSMUST00000020446	Tmbim4	0.3078574003	0.04518306	134.0761548065	UP
ENSMUST00000039205	Galm	0.3447073292	0.0451833517	17.9602323503	UP
ENSMUST00000152813,ENSMUST00000149090	Spata5l1	-0.3577364429	0.0451904903	10.8225928734	DN
ENSMUST00000042972	Rilp	0.6265334078	0.0453696737	2.5862068966	UP
ENSMUST00000042710	2010002N04Rik	0.324638209	0.0454102419	28.90625	UP
ENSMUST00000025503	Isoc1	0.3059247635	0.0454863518	120.7544956998	UP
ENSMUST00000161476	Prpf3	-0.3258929445	0.0454863518	31.9201030928	DN
	Snhg1	-0.3308117144	0.0454863518	132.135193133	DN
ENSMUST00000164107	Bcr	-0.3148801243	0.0456372902	27.8423395763	DN
ENSMUST00000008995	Hdac4	-0.3310927217	0.0458695876	9.2397137746	DN
ENSMUST00000153474	Snhg12	-0.3383541834	0.0459522145	60.5990016639	DN
ENSMUST00000051493	Pld6	-0.5376689874	0.0463280136	3.896434635	DN
ENSMUST00000049295,ENSMUST00000075606	Ehbp1l1	-0.2967295354	0.0463526775	26.2542821551	DN
ENSMUST00000060710	Cdc25c	-0.3840647254	0.0466770479	9.0784008307	DN
ENSMUST00000079324	Ubl3	0.3032673027	0.0467347982	33.7490608565	UP
ENSMUST00000122012	Gm6285	0.8152587337	0.0467800501	2.6056338028	UP
ENSMUST00000145533	4933439C10Rik	-0.2875987256	0.046814988	24.5085470085	DN
ENSMUST00000032508	Fkbp4	-0.3159020471	0.046814988	194.1678256838	DN
ENSMUST00000021359	Pole2	-0.3592735942	0.046818601	23.5023866348	DN
ENSMUST00000094441	Tchp	-0.3358955734	0.046894384	9.9368421053	DN
ENSMUST00000024786,ENSMUST00000086932,ENSMUST00000168397	Tfeb	-0.3506091596	0.0470588529	8.8924387646	DN
ENSMUST00000130078,ENSMUST00000093798	Zbtb38	-0.3075546864	0.0471296087	24.522856541	DN
ENSMUST00000076123	Zfp58	0.3729463683	0.0471881823	12.2399150743	UP
ENSMUST00000009143	Bmp7	0.6891324691	0.0472045854	1.2455334354	UP
ENSMUST00000093344	Gm10159	0.3359464707	0.0472475637	51.3557692308	UP
ENSMUST00000079362	Apc	-0.2869766875	0.0473347835	21.5844928818	DN
ENSMUST00000033283	Rrm1	-0.343420781	0.0473347835	142.1254399196	DN
ENSMUST00000039769	Sntb1	-0.5234843267	0.0474088002	2.6724137931	DN
ENSMUST00000163159,ENSMUST00000061427	Adamts3	-0.375616299	0.0475807144	3.4221204188	DN
	Dclre1a	-0.3386301448	0.0475821765	7.6968503937	DN
ENSMUST00000151609	1700010I14Rik	-0.7389434071	0.0477588061	1.1322269807	DN
ENSMUST00000003318	Dvl3	-0.3036065188	0.0480343187	20.9564329476	DN
ENSMUST00000116259	Mtap7	-0.2980126671	0.0481010384	57.1395408821	DN
ENSMUST00000040202	Atxn2l	-0.2963615264	0.0481482286	106.5385656292	DN
ENSMUST00000106557	6330503K22Rik	-0.2950170344	0.0481706464	13.7970753205	DN
ENSMUST00000143551	6530409C15Rik	-0.6587729536	0.0481750476	1.5658816041	DN
ENSMUST00000029414	Ssr3	0.2844797627	0.0482060682	206.1197916667	UP
ENSMUST00000074425	4732418C07Rik	0.3205781917	0.048317105	67.5652985075	UP
ENSMUST00000034085	Brd7	-0.2930940295	0.0483895042	62.7794305142	DN
ENSMUST00000056521	2900011O08Rik	0.4674485861	0.0484712686	3.2481907195	UP
ENSMUST00000045876	BC055324	-0.368787489	0.048504373	18.6469161469	DN
ENSMUST00000021339	6530401N04Rik	0.3518292231	0.0486218141	13.5122998829	UP
ENSMUST00000070597	Retsat	0.3169173353	0.0486604549	29.981827622	UP
ENSMUST00000007814	Khsrp	-0.3007199764	0.0489725051	96.0901783471	DN
	Atpase6	0.7630155271	0.0490480692	2.0451843044	UP
ENSMUST00000023087	Twf1	0.3351867317	0.0491277036	32.2908232119	UP
ENSMUST00000002532	Rgs19	-0.3409754815	0.0492441627	68.1426602343	DN
ENSMUST00000079681	Cyb5d2	0.3480728384	0.0492738254	8.6003372681	UP
ENSMUST00000020034,ENSMUST00000160399	Echdc1	0.329816881	0.049358147	35.3135833596	UP
ENSMUST00000138283,ENSMUST00000136040	Ndfip2	0.3293513266	0.0494125113	20.6126237624	UP
ENSMUST00000172501,ENSMUST00000173070	1110038B12Rik	-0.347397532	0.0494531896	72.1660958904	DN
