Reanalysed, two affy_ctrls_lines deleted						
ID	Gene.symbol	logFC	adj.P.Val	P.Value	t	Gene.title
1454849_x_at	Clu	4.091922008	0.0465141108	0.0038057552	9.5950385419	clusterin
1448839_at	Kank3	0.614633448	0.0465141108	0.0038065956	9.594228374	KN motif and ankyrin repeat domains 3
1421847_at	Wsb2	0.9630795039	0.0465141108	0.0038071632	9.5936813916	WD repeat and SOCS box-containing 2
1425505_at	Mylk	1.2214703125	0.0465141108	0.0038082192	9.5926638689	myosin, light polypeptide kinase
1419803_s_at	Ccdc12	-2.1266849699	0.0465141108	0.0038103222	-9.5906387976	coiled-coil domain containing 12
1416034_at	Cd24a	0.7403427825	0.0465141108	0.0038109181	9.5900651848	CD24a antigen
1423211_at	Nop10	-1.3755437375	0.046562011	0.0038172406	-9.5839873274	NOP10 ribonucleoprotein
1452701_x_at	Uba52	-1.6855896675	0.046562011	0.0038189468	-9.5823494881	ubiquitin A-52 residue ribosomal protein fusion product 1
1451741_a_at	Cdk7	-0.5015078681	0.0465771544	0.0038245603	-9.5769679787	cyclin-dependent kinase 7
1438723_a_at	Rps10	-0.6987950938	0.0465771544	0.0038256809	-9.5758949622	ribosomal protein S10
1452043_at	2310011J03Rik	-0.8846728927	0.0465771544	0.0038263471	-9.5752572375	RIKEN cDNA 2310011J03 gene
1451077_at	Rpl5///Rpl5-ps2	0.5455384256	0.0465864175	0.0038291612	9.5725651633	ribosomal protein L5///ribisomal protein L5, pseudogene 2
1418024_at	Naa15	1.1603335091	0.0466394115	0.0038366059	9.5654563806	N(alpha)-acetyltransferase 15, NatA auxiliary subunit
1426640_s_at	Trib2	3.44366478	0.0466394115	0.0038392519	9.5629343522	tribbles pseudokinase 2
1460718_s_at	Mtch1	1.1425360871	0.0466394115	0.0038400282	9.5621948933	mitochondrial carrier 1
1415675_at	Dpm2	-1.4509167415	0.0466394115	0.0038417391	-9.5605658098	dolichol-phosphate (beta-D) mannosyltransferase 2
1417751_at	Stk10	-1.3131035178	0.0467047262	0.0038515666	-9.5512275438	serine/threonine kinase 10
1426585_s_at	Mapk1	1.6979579878	0.0467047262	0.003851966	9.5508487691	mitogen-activated protein kinase 1
1427881_at	Dnttip2	1.8350861988	0.0467047262	0.0038543219	9.5486152698	deoxynucleotidyltransferase, terminal, interacting protein 2
1437062_s_at	Phyhipl	-0.3675702133	0.0467047262	0.0038553527	-9.5476386785	phytanoyl-CoA hydroxylase interacting protein-like
1449010_at	Hspa4l	1.2029746435	0.0467056695	0.003857489	9.5456157663	heat shock protein 4 like
1416244_a_at	Cnbp	0.9260537812	0.0467252042	0.0038678274	9.5358475997	cellular nucleic acid binding protein
1415771_at	Ncl	2.5991639938	0.0467252042	0.0038712248	9.5326453423	nucleolin
1431429_a_at	Arl4a	0.9823736424	0.0467252042	0.0038718464	9.5320598445	ADP-ribosylation factor-like 4A
1423692_at	Ndufa8	-2.1698350329	0.0467252042	0.0038718969	-9.5320123033	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8
1419031_at	Fads2	1.193361593	0.0467252042	0.003873841	9.5301820522	fatty acid desaturase 2
1448222_x_at	Cox8a	-0.6482268351	0.0467252042	0.0038759825	-9.528167387	cytochrome c oxidase subunit VIIIa
1428248_at	Nfx1	1.8047682011	0.0467252042	0.003876482	9.5276977394	nuclear transcription factor, X-box binding 1
1416945_at	Ptov1	-3.8068804839	0.0467252042	0.0038777159	-9.5265377877	prostate tumor over expressed gene 1
1420952_at	Son	-2.1218256563	0.0467252042	0.0038793732	-9.5249806512	Son DNA binding protein
1448674_at	Rnf25	-1.5883762044	0.0467252042	0.0038796952	-9.524678212	ring finger protein 25
1415866_at	Unc45a	-1.3271972406	0.0467989882	0.0038882105	-9.5166928318	unc-45 myosin chaperone A
1452813_a_at	Cnep1r1	-1.0705536103	0.0467989882	0.0038905593	-9.5144943693	CTD nuclear envelope phosphatase 1 regulatory subunit 1
1421197_a_at	Acin1	-1.1840338791	0.0467989882	0.0038920093	-9.5131380918	apoptotic chromatin condensation inducer 1
1426805_at	Smarca4	-1.6070136591	0.0469125767	0.003904351	-9.5016219331	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
1424206_at	Smarca5	1.4574099964	0.0469125767	0.0039055909	9.5004677539	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5
1417407_at	Fbxl14	1.9521476943	0.046986993	0.0039138571	9.4927856226	F-box and leucine-rich repeat protein 14
1422172_x_at	2810408B13Rik	-0.8136426605	0.0470130885	0.0039181027	-9.4888485604	RIKEN cDNA 2810408B13 gene
1422508_at	Atp6v1a	2.0664165185	0.0470401072	0.0039224276	9.4848439588	ATPase, H+ transporting, lysosomal V1 subunit A
AFFX-BioC-5_at		-1.5884395125	0.0470408652	0.0039247727	-9.4826750897	
1434010_at	Fam117b	1.3537838793	0.0470408652	0.0039281786	9.4795282339	family with sequence similarity 117, member B
1422848_a_at	Pabpn1	-1.1661980175	0.0470408652	0.0039294698	-9.4783362687	poly(A) binding protein, nuclear 1
1427314_at	Tmed7	1.7981920755	0.0470408652	0.0039307836	9.4771238971	transmembrane emp24 protein transport domain containing 7
1456447_at	Rpl18	-2.0431350418	0.0471985573	0.0039475729	-9.4616799188	ribosomal protein L18
1425685_at	Akr1b10	-2.0677818576	0.0471985573	0.0039501445	-9.4593222999	aldo-keto reductase family 1, member B10 (aldose reductase)
1448409_at	Lrmp	-0.8983320143	0.0471985573	0.0039502124	-9.4592600016	lymphoid-restricted membrane protein
1419236_at	Helb	-1.6662666951	0.0471985573	0.0039536298	-9.4561302964	helicase (DNA) B
1418622_at	Rab2a	2.487261808	0.0471985573	0.0039543613	9.4554608771	RAB2A, member RAS oncogene family
1423134_at	Rilpl2	-1.5508770205	0.0472332549	0.00395935	-9.4508998976	Rab interacting lysosomal protein-like 2
1460166_at	Rit2	-0.1747820833	0.04727399	0.0039648481	-9.4458822428	Ras-like without CAAX 2
1428699_at	Gm14680///Sms	-0.149385763	0.0472930319	0.0039685294	-9.442527903	predicted gene 14680///spermine synthase
1426408_at	Celf1	-1.6465869024	0.0473037332	0.0039715122	-9.439813201	CUGBP, Elav-like family member 1
1425266_a_at	Rap1gds1	1.8082090229	0.0473197111	0.0039833162	9.4290973088	RAP1, GTP-GDP dissociation stimulator 1
1448903_at	Sep15	0.5040347375	0.0473197111	0.0039851465	9.4274396117	selenoprotein 15
1425494_s_at	Bmpr1a	2.1665374663	0.0473197111	0.0039862318	9.4264571324	bone morphogenetic protein receptor, type 1A
1423814_at	Ddx41	-1.2626378276	0.0473197111	0.0039864982	-9.4262159905	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41
1455077_a_at	Morf4l1b///Morf4l1-ps1///Morf4l1	-0.3122279575	0.0473197111	0.003987206	-9.4255754937	mortality factor 4 like 1B///mortality factor 4 like 1, pseudogene 1///mortality factor 4 like 1
1426890_a_at	Rpap1	-1.916533915	0.0473197111	0.0039878125	-9.4250268441	RNA polymerase II associated protein 1
1418196_at	Tep1	-1.2583213465	0.0473197111	0.0039899524	-9.4230918489	telomerase associated protein 1
1417861_at	Ccnc	1.3968010453	0.0473197111	0.0039904147	9.422673962	cyclin C
1424660_s_at	Crtc2	-0.817764475	0.0473197111	0.0039932933	-9.4200736402	CREB regulated transcription coactivator 2
1419861_at		-0.4437214221	0.0473197111	0.0039937538	-9.4196578318	
1423533_a_at	Rhot1	-0.3249835039	0.0473197111	0.0039964063	-9.4172643716	ras homolog family member T1
1460179_at	Dnaja1	1.7368446863	0.0473197111	0.0039978795	9.415935995	DnaJ heat shock protein family (Hsp40) member A1
1422487_at	Smad4	-0.9515422688	0.0475152602	0.0040168253	-9.3989117365	SMAD family member 4
1427102_at	Slfn4	3.8086423311	0.0475152602	0.0040212957	9.3949107548	schlafen 4
1453866_a_at	Xk	1.6061677965	0.0475152602	0.0040228609	9.3935112977	X-linked Kx blood group
1451099_at	Esyt1	-0.9530666701	0.0475152602	0.0040251249	-9.3914884488	extended synaptotagmin-like protein 1
1418044_at	Hmgxb3	-1.5694210996	0.0475152602	0.0040251814	-9.3914380217	HMG box domain containing 3
1419811_at	Adcy9	1.9488616391	0.0475152602	0.0040292335	9.3878213435	adenylate cyclase 9
1452066_a_at	Ndfip2	1.7224121064	0.0475152602	0.0040300601	9.3870842347	Nedd4 family interacting protein 2
1427036_a_at	Eif4g1	-0.9991370556	0.0475152602	0.0040311536	-9.3861093123	eukaryotic translation initiation factor 4, gamma 1
1424108_at	Glo1	0.1915219849	0.0475198338	0.004033636	9.3838976493	glyoxalase 1
1460189_at	Dcaf11	-0.5337448186	0.0475401837	0.0040374585	-9.3804955141	DDB1 and CUL4 associated factor 11
1422432_at	Dbi	1.40791802	0.0475473815	0.0040401653	9.3780890725	diazepam binding inhibitor
1449095_at	Vps54	1.7013240616	0.047613355	0.0040478696	9.3712517408	VPS54 GARP complex subunit
1460434_at	Fundc2	1.6852322123	0.0476272194	0.0040548974	9.3650302513	FUN14 domain containing 2
1417487_at	Fosl1	1.1129805596	0.0476272194	0.0040553633	9.3646183906	fos-like antigen 1
1431554_a_at	Anxa9	-0.2048895359	0.0476272194	0.0040558509	-9.364187304	annexin A9
1417916_a_at	Timm10b	-1.7257244833	0.0476272194	0.0040574445	-9.3627790657	translocase of inner mitochondrial membrane 10B
1418008_at	Paxbp1	-0.60751126	0.0476461673	0.0040611586	-9.3594998622	PAX3 and PAX7 binding protein 1
1417780_at	Cers4	-0.6177272354	0.0476760544	0.0040665656	-9.3547332339	ceramide synthase 4
1452616_s_at	Ssbp1	1.9033423703	0.0476760544	0.0040679084	9.3535508276	single-stranded DNA binding protein 1
AFFX-BioB-M_at		-1.5006276135	0.0476930829	0.0040714633	-9.3504231047	
1426123_a_at	Rrbp1	-0.9614427354	0.0477377548	0.0040802191	-9.3427352629	ribosome binding protein 1
1417692_at	Drg2	-1.7989097285	0.0477377548	0.0040802775	-9.3426840475	developmentally regulated GTP binding protein 2
1448948_at	Slc50a1	-1.4264060743	0.0477377548	0.0040834211	-9.3399294434	solute carrier family 50 (sugar transporter), member 1
1419611_at	4632415L05Rik	-0.1999965439	0.0477377548	0.0040836925	-9.3396918051	RRS1 ribosome biogenesis regulator homolog pseudogene
1421955_a_at	Nedd4	3.6053692116	0.0477540832	0.0040871939	9.3366273178	neural precursor cell expressed, developmentally down-regulated 4
1416332_at	Cirbp	2.5145510509	0.047772481	0.0040920748	9.3323614945	cold inducible RNA binding protein
1416189_a_at	Sec61a1	-0.9132430613	0.047772481	0.004095534	-9.3293423982	Sec61 alpha 1 subunit (S. cerevisiae)
1434935_at	Aak1	-1.7408254466	0.047772481	0.0040963902	-9.3285956795	AP2 associated kinase 1
1417165_at	Mbd2	0.4929634776	0.047772481	0.0040979028	9.3272769972	methyl-CpG binding domain protein 2
1424311_at	Carkd	-2.3232196404	0.047772481	0.0040992957	-9.3260632081	carbohydrate kinase domain containing
1423750_a_at	Sf1	1.2098586937	0.0477843202	0.0041048552	9.3212244723	splicing factor 1
1418280_at	Klf6	3.1249052439	0.0477843202	0.004107387	9.3190238062	Kruppel-like factor 6
1452178_at	Parp10///Plec	-0.9783308885	0.0477843202	0.0041083375	-9.3181981029	poly (ADP-ribose) polymerase family, member 10///plectin
1427471_at	Fbxl3	0.5380687913	0.0477843202	0.0041103397	9.3164596295	F-box and leucine-rich repeat protein 3
1433706_a_at	Hacd3	-0.929205752	0.0477843202	0.0041112273	-9.3156893234	3-hydroxyacyl-CoA dehydratase 3
1416915_at	Msh6	0.6156371661	0.0477843202	0.0041145394	9.3128169415	mutS homolog 6
1424088_at	Myg1	-1.5116961801	0.0477843202	0.0041152099	-9.312235797	melanocyte proliferating gene 1
1416714_at	Irf8	-1.7529597625	0.0477843202	0.0041214265	-9.3068542452	interferon regulatory factor 8
1450054_at	Add1	0.6295793635	0.0477843202	0.0041222646	9.3061295352	adducin 1 (alpha)
1423781_at	Nae1	0.368193155	0.0477843202	0.0041232194	9.3053042089	NEDD8 activating enzyme E1 subunit 1
1419536_a_at	Rela	-0.5243697978	0.0477843202	0.0041252275	-9.3035692197	v-rel reticuloendotheliosis viral oncogene homolog A (avian)
1449932_at	Csnk1d	2.4882045851	0.0477843202	0.0041255832	9.3032619768	casein kinase 1, delta
1420138_at	Slc19a1	-1.8207550084	0.0478568203	0.0041364325	-9.2939092198	solute carrier family 19 (folate transporter), member 1
1431960_at	Wwox	-3.9993860806	0.0478568203	0.0041365141	-9.2938389947	WW domain-containing oxidoreductase
1433591_at	Ppp3r1	3.3331842678	0.0478568203	0.0041386511	9.2920008506	protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)
1437391_x_at	Mrpl44	-1.6263619839	0.0478568203	0.0041402793	-9.290601086	mitochondrial ribosomal protein L44
1436149_at	Cox5b	-1.8929257865	0.0479031355	0.00414958	-9.2826200662	cytochrome c oxidase subunit Vb
1423307_s_at	Tgoln2///Tgoln1	1.4802650926	0.0479031355	0.0041499429	9.2823091825	trans-golgi network protein 2///trans-golgi network protein
1455939_x_at	Srp14	-1.2393004988	0.0479031355	0.0041506198	-9.2817293223	signal recognition particle 14
1448869_a_at	Mrps16	-2.0398531563	0.0479415537	0.0041570665	-9.2762135923	mitochondrial ribosomal protein S16
1416148_at	Laptm4b	1.3618744738	0.0479415537	0.0041588097	9.274724083	lysosomal-associated protein transmembrane 4B
1426998_at	Zfand3	1.181567122	0.0479415537	0.0041615626	9.2723736774	zinc finger, AN1-type domain 3
1428125_at	Atxn7l3b	1.4989384128	0.0479415537	0.0041626886	9.2714128732	ataxin 7-like 3B
1426767_at	Wdr90	-1.1782449526	0.0479415537	0.0041645131	-9.2698568186	WD repeat domain 90
1454138_a_at	Stk31	-0.1757371903	0.048115826	0.0041838173	-9.2534497972	serine threonine kinase 31
1422903_at	Ly86	4.6277571999	0.048115826	0.0041838927	9.2533859721	lymphocyte antigen 86
1452681_at	Dtymk	-1.4445167174	0.0481879787	0.0041961162	-9.2430505447	deoxythymidylate kinase
1448794_s_at	Dnajc2	1.9325754175	0.0481879787	0.004196792	9.2424803257	DnaJ heat shock protein family (Hsp40) member C2
1427305_at	Piga	0.8938209315	0.0481879787	0.0041983113	9.2411988466	phosphatidylinositol glycan anchor biosynthesis, class A
1418144_a_at	Pip5k1a	-1.1772898425	0.0481879787	0.0042084606	-9.2326545337	phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha
1435122_x_at	Dnmt1	-1.2456660275	0.0481879787	0.0042092976	-9.2319511849	DNA methyltransferase (cytosine-5) 1
1419898_s_at	Zc3h7a	1.7105171149	0.0481879787	0.0042118726	9.2297884134	zinc finger CCCH type containing 7 A
1421514_a_at	Scml2	-0.4759548064	0.0481879787	0.0042122098	-9.2295053325	sex comb on midleg-like 2 (Drosophila)
1423650_at	Rnf26	0.3957708813	0.0481879787	0.0042130864	9.2287696254	ring finger protein 26
1452147_at	Sec24c	-1.0258887938	0.0481879787	0.0042130918	-9.2287650281	Sec24 related gene family, member C (S. cerevisiae)
1425287_at	Zfp189	0.6209387388	0.0481879787	0.004213646	9.2283000476	zinc finger protein 189
1422213_s_at	Foxh1	-0.3830399768	0.0481879787	0.0042154315	-9.2268023193	forkhead box H1
1430123_a_at	Akr1a1	-0.8446087288	0.0481879787	0.0042156517	-9.2266176257	aldo-keto reductase family 1, member A1 (aldehyde reductase)
1455493_at	Syne1	-3.9715190406	0.0481902831	0.0042180174	-9.2246347452	spectrin repeat containing, nuclear envelope 1
1425662_at	Cdadc1	-3.0824533749	0.0481902831	0.0042207683	-9.2223307891	cytidine and dCMP deaminase domain containing 1
1448953_at	Blm	-1.4481302449	0.0481902831	0.0042222249	-9.2211117517	Bloom syndrome, RecQ helicase-like
1426405_at	Rnf11	0.2607847663	0.0482057441	0.0042257041	9.2182022404	ring finger protein 11
1423460_at	Gigyf1	-2.7253381363	0.0482243585	0.0042294611	-9.2150639678	GRB10 interacting GYF protein 1
1449773_s_at	Gadd45b	-2.4772626221	0.0483781612	0.0042450824	-9.2020563627	growth arrest and DNA-damage-inducible 45 beta
1423659_a_at	Tbc1d17	-2.4325715525	0.0484112717	0.0042501213	-9.1978743929	TBC1 domain family, member 17
1424977_at	Ppp1r42	-0.2080112814	0.048437331	0.0042560063	-9.1929988755	protein phosphatase 1, regulatory subunit 42
1452430_s_at	LOC102641923///Srsf1	2.1734865896	0.048437331	0.0042571189	9.1920781549	serine/arginine-rich splicing factor 1-like///serine/arginine-rich splicing factor 1
1418616_at	Mafk	1.7251394856	0.048437331	0.0042588134	9.1906765529	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)
1423129_at	Shoc2	2.6738694748	0.0484929104	0.0042658373	9.1848746525	soc-2 (suppressor of clear) homolog (C. elegans)
1427172_at	Ofd1	-1.3677256776	0.048512237	0.0042712344	-9.180425419	oral-facial-digital syndrome 1 gene homolog (human)
1420830_x_at	Ywhaq	0.70687281	0.048512237	0.0042739377	9.1781998162	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide
1423325_at	Pnn	1.7236348645	0.048512237	0.0042739516	9.1781883626	pinin
1434230_at	Polb	-1.0167331853	0.0485485878	0.0042792938	-9.1737957815	polymerase (DNA directed), beta
1418448_at	Rras	-1.6064553239	0.048554618	0.0042838578	-9.1700489509	related RAS viral (r-ras) oncogene
1422697_s_at	Jarid2	-0.2351947326	0.048554618	0.0042847621	-9.1693071846	jumonji, AT rich interactive domain 2
1448219_a_at	Ywhaz	2.3284604713	0.048554618	0.004286245	9.168091304	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide
1456094_at	Usp36	-0.7462306137	0.0485866432	0.0042912134	-9.1640217773	ubiquitin specific peptidase 36
1451674_at	Slc12a5	-1.1909408596	0.0486290177	0.0042970992	-9.1592091817	solute carrier family 12, member 5
1422505_at	Chrac1	-1.7582126865	0.0487036764	0.0043058429	-9.1520763175	chromatin accessibility complex 1
1426239_s_at	Arrb2	-1.1740836546	0.0487680385	0.0043136824	-9.1456978514	arrestin, beta 2
1433597_at	Arglu1	-1.3785110175	0.0487968129	0.0043224635	-9.1385720125	arginine and glutamate rich 1
1438380_at	Ddx47	-0.2810628996	0.0487968129	0.004322479	-9.1385594747	DEAD (Asp-Glu-Ala-Asp) box polypeptide 47
1420069_at		-0.1923818635	0.0487968129	0.0043226793	-9.1383971146	
1415930_a_at	Map1lc3b	-1.5659619213	0.0487981506	0.0043249485	-9.1365590529	microtubule-associated protein 1 light chain 3 beta
1449679_s_at	Stx5a	-1.1074452238	0.0488802725	0.0043343812	-9.1289324275	syntaxin 5A
1452091_a_at	Rbm28	-1.7958913018	0.0489090339	0.0043390871	-9.1251360178	RNA binding motif protein 28
1428061_at	Hat1	1.8670022908	0.0489136972	0.0043416565	9.1230655213	histone aminotransferase 1
1423538_at	Ntan1	-1.5582214425	0.0489633979	0.0043482259	-9.1177793906	N-terminal Asn amidase
1454690_at	Ikbkg	1.2572482885	0.0489669009	0.0043515029	9.1151466071	inhibitor of kappaB kinase gamma
1417891_at	Spsb3	-0.9687056781	0.0489669009	0.0043540377	-9.1131119859	splA/ryanodine receptor domain and SOCS box containing 3
1430219_at	Aktip	-0.246460912	0.0489669009	0.0043550113	-9.1123309625	thymoma viral proto-oncogene 1 interacting protein
1452210_at	Dna2	-1.3153722684	0.0490024606	0.0043603335	-9.1080654516	DNA replication helicase/nuclease 2
1423646_at	Zdhhc3	1.08718981	0.0490088086	0.0043639637	9.1051601458	zinc finger, DHHC domain containing 3
1415739_at	Rbm42	-0.7419549767	0.0490088086	0.0043659343	-9.1035843717	RNA binding motif protein 42
1429144_at	Gpcpd1	1.248543092	0.0490088086	0.0043673782	9.1024304436	glycerophosphocholine phosphodiesterase 1
1415773_at	Ncl	5.3982359576	0.0490623729	0.0043743138	9.0968947417	nucleolin
1452675_at	Rbm22	1.0213443799	0.0491124994	0.0043827899	9.090145791	RNA binding motif protein 22
1460581_a_at	Rpl13-ps6///Rpl13	-0.5686681375	0.0491124994	0.004386453	-9.0872345921	ribosomal protein L13, pseudogene 6///ribosomal protein L13
1428588_a_at	Mrpl41	-1.7342706015	0.0491124994	0.0043886503	-9.0854898847	mitochondrial ribosomal protein L41
1448269_a_at	Klhl13	1.360972471	0.0491124994	0.0043889887	9.0852212923	kelch-like 13
1415922_s_at	Marcksl1	1.7935375983	0.0491124994	0.0043896055	9.0847318173	MARCKS-like 1
1415848_at	Prl3d1	-0.183615537	0.0491141506	0.0043936796	-9.0815010475	prolactin family 3, subfamily d, member 1
1460671_at	Gpx1	0.539208535	0.0491141506	0.0043959143	9.0797307032	glutathione peroxidase 1
1450755_at	Pafah1b2	1.7842776881	0.0491141506	0.0043962468	9.0794673559	platelet-activating factor acetylhydrolase, isoform 1b, subunit 2
